"image","xmin","ymin","xmax","ymax","label"
"mahjan3.jpg",1152.5292901447278,434.24172794117646,1212.0744314266024,541.4476102941177,"7m"
"mahjan3.jpg",1209.4279807029636,415.71231617647055,1270.2963473466577,520.2711397058823,"8m"
"mahjan3.jpg",1272.9427980702965,399.8299632352941,1328.5182632667127,500.4181985294117,"9m"
"mahjan3.jpg",1337.7808407994487,386.5946691176471,1385.4169538249485,476.5946691176471,"pei"
"mahjan3.jpg",1390.7098552722262,372.0358455882353,1440.9924190213646,460.7123161764706,"hatsu"
"mahjan3.jpg",1443.6388697450036,344.24172794117646,1493.921433494142,448.80055147058823,"chun"
"mahjan3.jpg",1504.5072363886975,328.359375,1556.1130254996554,434.24172794117646,"5p"
"mahjan23.jpg",615.2997932460372,622.1829044117646,706.6023432115783,757.1829044117646,"hatsu"
"mahjan23.jpg",706.6023432115783,597.0358455882352,784.672639558925,718.8005514705882,"haku"
"mahjan23.jpg",783.3494141971055,575.859375,865.3893866299104,689.6829044117646,"4p"
"mahjan23.jpg",875.9751895244659,557.3299632352941,938.1667815299794,671.1534926470588,"6p"
"mahjan23.jpg",943.4596829772571,522.9181985294117,1010.9441764300483,646.0064338235294,"5p"
"mahjan23.jpg",1016.2370778773261,512.3299632352941,1085.0447966919367,620.859375,"6p"
"mahjan23.jpg",1086.368022053756,492.47702205882354,1143.2667126119918,598.359375,"1m"
"mahjan23.jpg",1161.7918676774639,471.30055147058823,1216.0441075120607,571.8887867647059,"4m"
"mahjan23.jpg",1222.660234321158,447.47702205882354,1283.528600964852,552.0358455882354,"5m"
"mahjan23.jpg",1282.2053756030325,431.5946691176471,1345.7201929703654,541.4476102941177,"9m"
"mahjan23.jpg",1351.013094417643,419.6829044117647,1403.9421088904205,518.9476102941177,"nan"
"mahjan23.jpg",1402.6188835286011,398.5064338235294,1464.8104755341146,504.38878676470586,"sha"
"mahjan23.jpg",1467.4569262577534,386.5946691176471,1519.0627153687112,484.5358455882353,"pei"
"mahjan23.jpg",1523.0323914541696,377.3299632352941,1577.2846312887664,468.6534926470588,"hatsu"
"mahjan23.jpg",47.63611302549966,34.53584558823529,260.6753962784287,117.91819852941175,"hand_ton_3"
"mahjan23.jpg",260.6753962784287,79.41176470588235,426.078566505858,117.91819852941177,"round_1"
"mahjan23.jpg",1189.579600275672,578.5064338235294,1471.4266023432115,706.8887867647059,"team_pirates"
"mahjan6.jpg",632.5017229496899,626.1534926470588,718.5113714679532,755.859375,"1s"
"mahjan6.jpg",715.8649207443143,604.9770220588235,788.6423156443832,730.7123161764706,"2s"
"mahjan6.jpg",792.6119917298415,571.8887867647059,870.6822880771882,694.9770220588235,"2s"
"mahjan6.jpg",864.066161268091,552.0358455882352,943.4596829772571,667.1829044117646,"3s"
"mahjan6.jpg",947.4293590627154,522.9181985294117,1009.6209510682289,639.3887867647059,"4s"
"mahjan6.jpg",1016.2370778773261,501.74172794117646,1078.4286698828396,619.5358455882352,"5s"
"mahjan6.jpg",1086.368022053756,480.56525735294116,1144.5899379738112,591.7417279411765,"3m"
"mahjan6.jpg",1145.9131633356308,467.3299632352941,1204.135079255686,567.9181985294117,"4m"
"mahjan6.jpg",1214.7208821502413,440.859375,1274.2660234321158,549.3887867647059,"4p"
"mahjan6.jpg",1274.2660234321158,423.6534926470588,1331.1647139903516,522.9181985294117,"5pr"
"mahjan6.jpg",1337.7808407994487,401.1534926470588,1390.7098552722262,505.71231617647055,"7p"
"mahjan6.jpg",1393.3563059958651,386.5946691176471,1444.962095106823,491.15349264705884,"8p"
"mahjan6.jpg",1454.224672639559,365.41819852941177,1499.2143349414198,469.97702205882354,"9p"
"mahjan6.jpg",1508.4769124741558,350.859375,1560.0827015851137,456.74172794117646,"9m"
"mahjan6.jpg",52.929014472777396,33.21231617647059,259.3521709166092,127.1829044117647,"hand_ton_1"
"mahjan6.jpg",271.26119917298416,83.5064338235294,422.10889042039975,117.91819852941177,"round_0"
"mahjan6.jpg",1168.4079944865612,587.7711397058823,1468.780151619573,721.4476102941176,"team_pirates"
"mahjan8.jpg",50.282563749138525,38.50643382352941,271.26119917298416,119.24172794117646,"hand_ton_1"
"mahjan8.jpg",276.5541006202619,84.82996323529412,416.815988973122,120.56525735294117,"round_0"
"mahjan8.jpg",1182.963473466575,590.4181985294117,1458.1943487250173,717.4770220588234,"team_exfurinkazan"
"mahjan8.jpg",770.1171605789111,567.9181985294117,857.4500344589939,680.4181985294117,"ton"
"mahjan8.jpg",862.7429359062716,546.7417279411765,927.5809786354239,653.9476102941177,"ton"
"mahjan8.jpg",935.5203308063406,522.9181985294117,1003.0048242591317,628.8005514705882,"ton"
"mahjan8.jpg",1136.6505858028945,455.41819852941177,1196.195727084769,570.5652573529412,"7p"
"mahjan8.jpg",1001.6815988973123,501.74172794117646,1070.489317711923,608.9476102941177,"5sr"
"mahjan8.jpg",1073.1357684355617,480.56525735294116,1130.0344589937974,586.4476102941176,"4s"
"mahjan8.jpg",1202.8118538938663,438.21231617647055,1261.0337698139215,546.7417279411765,"6p"
"mahjan8.jpg",1265.0034458993798,419.6829044117647,1317.9324603721573,529.5358455882352,"5p"
"mahjan8.jpg",1325.871812543074,402.47702205882354,1380.1240523776708,514.9770220588235,"4m"
"mahjan8.jpg",1378.8008270158512,385.2711397058823,1427.7601654031703,484.53584558823525,"4m"
"mahjan8.jpg",1434.3762922122676,379.97702205882354,1493.921433494142,477.91819852941177,"1s"
"mahjan7.jpg",1178.9937973811166,587.7711397058823,1462.1640248104757,721.4476102941176,"team_exfurinkazan"
"mahjan7.jpg",48.95933838731909,31.88878676470588,258.02894555478986,121.88878676470588,"hand_ton_1"
"mahjan7.jpg",265.9682977257064,83.5064338235294,424.7553411440386,115.27113970588235,"round_0"
"mahjan7.jpg",759.5313576843556,567.9181985294117,837.6016540317023,687.0358455882352,"ton"
"mahjan7.jpg",834.9552033080635,550.7123161764706,906.409372846313,663.2123161764706,"ton"
"mahjan7.jpg",916.9951757408684,533.5064338235294,980.5099931082012,630.1240808823529,"ton"
"mahjan7.jpg",980.5099931082013,501.74172794117646,1051.9641626464509,610.2711397058823,"5s"
"mahjan7.jpg",1055.9338387319092,483.21231617647055,1118.1254307374227,591.7417279411765,"4s"
"mahjan7.jpg",1120.7718814610614,464.6829044117647,1182.963473466575,573.2123161764706,"7p"
"mahjan7.jpg",1190.9028256374916,440.859375,1241.18538938663,544.0946691176471,"6p"
"mahjan7.jpg",1242.5086147484494,422.3299632352941,1311.31633356306,529.5358455882352,"5p"
"mahjan7.jpg",1312.6395589248796,407.7711397058823,1360.2756719503793,507.03584558823525,"4m"
"mahjan7.jpg",1368.2150241212958,390.56525735294116,1415.8511371467955,487.1829044117647,"4m"
"mahjan7.jpg",1422.4672639558926,372.0358455882353,1468.7801516195727,473.9476102941177,"5pr"
"mahjan9.jpg",689.4004135079256,563.9476102941177,768.7939352170916,679.0946691176471,"7s"
"mahjan9.jpg",771.4403859407306,529.5358455882352,842.8945554789801,647.329963235294,"8s"
"mahjan9.jpg",841.5713301171606,507.0358455882353,918.3184011026879,628.8005514705883,"9s"
"mahjan9.jpg",922.2880771881462,489.8299632352941,992.4190213645762,606.3005514705882,"5mr"
"mahjan9.jpg",989.7725706409374,467.3299632352941,1049.317711922812,579.8299632352941,"6m"
"mahjan9.jpg",1053.2873880082702,439.5358455882353,1115.4789800137837,550.7123161764706,"7m"
"mahjan9.jpg",1122.0951068228808,427.6240808823529,1184.2866988283943,533.5064338235294,"2m"
"mahjan9.jpg",1181.6402481047553,406.4476102941176,1231.9228118538938,511.0064338235294,"3m"
"mahjan9.jpg",1237.2157133011717,387.91819852941177,1303.3769813921435,492.47702205882354,"4m"
"mahjan9.jpg",1302.053756030324,373.359375,1353.6595451412818,469.97702205882354,"2p"
"mahjan9.jpg",1352.3363197794624,348.21231617647055,1405.2653342522399,459.38878676470586,"4p"
"mahjan9.jpg",1414.527911784976,345.56525735294116,1452.9014472777396,432.9181985294117,"6p"
"mahjan9.jpg",1463.487250172295,323.06525735294116,1512.4465885596142,421.0064338235294,"6p"
"mahjan9.jpg",44.98966230186079,35.859375,260.6753962784287,124.53584558823529,"hand_ton_1"
"mahjan9.jpg",275.2308752584425,84.82996323529412,432.69469331495526,123.21231617647058,"round_0"
"mahjan9.jpg",1164.4383184011028,583.8005514705882,1447.608545830462,722.7711397058823,"team_kadokawa"
"test11.jpg",1187.5068493150684,625.6699147381242,1442.6301369863013,749.3239951278929,"team_kadokawa"
"test11.jpg",589.1506849315068,578.3130328867236,673.3150684931506,744.0621193666261,"chun"
"test11.jpg",673.3150684931506,562.5274056029233,758.7945205479451,721.6991473812425,"chun"
"test11.jpg",758.7945205479451,538.848964677223,832.4383561643834,682.2350791717419,"3m"
"test11.jpg",835.0684931506848,517.8014616321559,910.0273972602739,657.2411693057247,"4m"
"test11.jpg",916.6027397260274,494.1230207064556,978.4109589041095,628.3008526187576,"2p"
"test11.jpg",978.4109589041095,473.0755176613886,1050.7397260273972,617.7771010962242,"3p"
"test11.jpg",1049.4246575342465,454.65895249695495,1112.5479452054794,587.5213154689403,"6p"
"test11.jpg",1174.3561643835617,417.8258221680877,1244.054794520548,550.6881851400731,"haku"
"test11.jpg",1240.109589041096,395.462850182704,1304.5479452054794,529.6406820950061,"hatsu"
"test11.jpg",1303.2328767123288,377.0462850182704,1365.041095890411,513.8550548112058,"pei"
"test11.jpg",1363.7260273972602,362.57612667478685,1418.958904109589,495.43848964677227,"sha"
"test11.jpg",1420.2739726027396,352.0523751522534,1475.5068493150684,475.70645554202196,"nan"
"test11.jpg",1472.876712328767,336.26674786845314,1528.109589041096,459.9208282582217,"6p"
"test11.jpg",48.65753424657534,35.02436053593179,260.3835616438356,124.47624847746651,"hand_ton_4"
"test11.jpg",268.2739726027397,82.38124238733252,427.3972602739726,120.52984165651645,"round_0"
"test12.jpg",1159.8904109589037,618.270401948843,1463.6712328767123,750.6394640682097,"team_segasammy"
"test12.jpg",589.1506849315068,598.0450669914738,698.3013698630136,761.163215590743,"2p"
"test12.jpg",703.5616438356165,579.6285018270403,778.5205479452055,733.5383678440927,"3p"
"test12.jpg",781.1506849315068,557.2655298416565,856.1095890410959,704.5980511571255,"5p"
"test12.jpg",865.3150684931506,537.5334957369063,935.0136986301369,680.9196102314252,"1s"
"test12.jpg",940.2739726027397,508.5931790499391,1009.972602739726,651.979293544458,"2s"
"test12.jpg",1004.7123287671233,490.1766138855055,1083.6164383561643,629.6163215590743,"chun"
"test12.jpg",1086.2465753424658,465.1827040194885,1142.7945205479452,604.6224116930573,"8s"
"test12.jpg",1146.7397260273972,442.8197320341048,1211.1780821917807,582.2594397076737,"9s"
"test12.jpg",1209.86301369863,423.0876979293545,1266.4109589041095,558.5809987819732,"1m"
"test12.jpg",1270.3561643835615,403.35566382460416,1328.2191780821915,538.848964677223,"2m"
"test12.jpg",1330.849315068493,386.25456760048723,1386.0821917808219,517.8014616321559,"3m"
"test12.jpg",1392.6575342465753,369.1534713763703,1440,500.70036540803903,"5m"
"test12.jpg",1443.945205479452,360.43848964677227,1497.86301369863,487.54567600487223,"6m"
"test12.jpg",1499.1780821917807,342.84409257003654,1550.4657534246574,465.1827040194884,"9m"
"test12.jpg",49.97260273972603,40.28623629719854,264.32876712328766,125.7917174177832,"hand_ton_4"
"test12.jpg",270.90410958904107,83.69671132764921,422.1369863013698,119.21437271619976,"round_0"
"test13.jpg",48.65753424657534,36.33982947624848,266.958904109589,121.84531059683314,"hand_nan_1"
"test13.jpg",274.8493150684931,81.06577344701584,422.1369863013698,116.5834348355664,"round_0"
"test13.jpg",1186.1917808219175,619.5858708891597,1489.972602739726,749.3239951278929,"team_abemas"
"test13.jpg",591.7808219178082,605.937880633374,694.3561643835617,757.216808769793,"1m"
"test13.jpg",691.7260273972603,580.9439707673569,769.3150684931506,729.5919610231425,"4m"
"test13.jpg",770.6301369863013,558.5809987819732,845.5890410958904,708.5444579780756,"4m"
"test13.jpg",840.3287671232877,528.3252131546894,932.3835616438356,680.9196102314252,"1s"
"test13.jpg",990.2465753424657,490.1766138855055,1069.1506849315067,626.9853836784409,"5s"
"test13.jpg",1067.835616438356,467.8136419001218,1137.5342465753424,611.1997563946406,"5sr"
"test13.jpg",1138.849315068493,446.76613885505486,1198.0273972602738,579.6285018270403,"7p"
"test13.jpg",1196.7123287671232,427.03410475030455,1266.4109589041095,565.1583434835567,"9p"
"test13.jpg",1263.7808219178082,403.35566382460416,1319.013698630137,544.1108404384897,"9p"
"test13.jpg",1322.958904109589,409.9330085261876,1376.876712328767,523.0633373934227,"chun"
"test13.jpg",1376.876712328767,379.6772228989038,1433.4246575342465,502.01583434835567,"ton"
"test13.jpg",1440,390.2009744214373,1480.7671232876712,480.9683313032887,"sha"
"test13.jpg",1478.1369863013697,354.68331303288676,1539.945205479452,463.8672350791718,"1s"
"test16.jpg",43.3972602739726,33.70889159561511,269.5890410958904,124.47624847746653,"hand_nan_2"
"test16.jpg",265.64383561643837,79.75030450669915,420.82191780821915,116.58343483556638,"round_0"
"test16.jpg",1174.3561643835617,624.3544457978076,1440,748.0085261875761,"team_pirates"
"test16.jpg",622.0273972602739,632.2472594397077,714.0821917808219,773.0024360535932,"1m"
"test16.jpg",711.4520547945206,599.3605359317905,800.8767123287671,750.6394640682096,"1m"
"test16.jpg",795.6164383561644,571.7356881851401,877.1506849315068,719.0682095006091,"4m"
"test16.jpg",883.7260273972602,550.6881851400731,946.8493150684931,692.7588306942753,"4m"
"test16.jpg",953.4246575342465,536.2180267965896,1025.7534246575342,665.1339829476249,"6m"
"test16.jpg",1025.7534246575342,512.5395858708891,1088.876712328767,640.1400730816077,"2s"
"test16.jpg",1098.0821917808219,491.4920828258222,1157.2602739726026,623.0389768574909,"2s"
"test16.jpg",1163.835616438356,473.0755176613886,1229.5890410958903,603.3069427527406,"4s"
"test16.jpg",1230.9041095890411,457.28989037758834,1296.6575342465753,584.8903775883069,"1p"
"test16.jpg",1300.6027397260273,448.0816077953715,1345.3150684931506,554.6345919610231,"3p"
"test16.jpg",1351.890410958904,419.1412911084044,1408.4383561643835,548.0572472594397,"5p"
"test16.jpg",1409.753424657534,394.1473812423874,1475.5068493150682,525.694275274056,"6p"
"test16.jpg",1472.876712328767,388.8855054811206,1522.849315068493,503.3313032886724,"sha"
"test16.jpg",1529.4246575342465,369.1534713763703,1583.3424657534247,492.8075517661389,"chun"
"test17.jpg",46.02739726027397,37.65529841656517,268.2739726027397,121.84531059683314,"hand_nan_2"
"test17.jpg",274.8493150684931,86.3276492082826,431.3424657534246,120.52984165651645,"round_2"
"test17.jpg",1187.5068493150684,625.6699147381242,1442.6301369863013,749.3239951278929,"team_kadokawa"
"test17.jpg",614.1369863013698,596.7295980511572,699.6164383561643,734.8538367844093,"1s"
"test17.jpg",704.8767123287671,570.4202192448234,782.4657534246575,707.2289890377589,"2s"
"test17.jpg",785.0958904109589,563.84287454324,858.7397260273972,683.5505481120586,"6s"
"test17.jpg",862.6849315068492,532.2716199756395,929.7534246575342,655.9257003654081,"2m"
"test17.jpg",936.3287671232877,505.96224116930574,994.1917808219177,637.5091352009745,"3m"
"test17.jpg",1008.6575342465753,475.70645554202196,1066.5205479452054,620.4080389768576,"5m"
"test17.jpg",1070.4657534246576,453.34348355663826,1141.4794520547946,595.4141291108405,"7m"
"test17.jpg",1148.0547945205478,433.61144945188795,1205.9178082191781,569.5980511571255,"8m"
"test17.jpg",1205.917808219178,419.1412911084044,1262.4657534246574,546.741778319123,"9m"
"test17.jpg",1269.0410958904108,408.61753958587093,1330.849315068493,527.0097442143727,"ton"
"test17.jpg",1326.904109589041,384.93909866017054,1384.767123287671,511.2241169305725,"2p"
"test17.jpg",1387.3972602739723,375.7308160779538,1436.0547945205478,484.91473812423885,"7p"
"test17.jpg",1437.3698630136985,357.31425091352014,1497.86301369863,470.44457978075525,"9p"
"test15.jpg",51.28767123287671,40.28623629719854,264.32876712328766,121.84531059683314,"hand_nan_1"
"test15.jpg",269.5890410958904,85.0121802679659,424.7671232876712,116.5834348355664,"round_1"
"test15.jpg",1161.2054794520545,609.0621193666261,1447.890410958904,750.6394640682097,"team_segasammy"
"test15.jpg",719.3424657534246,594.0986601705238,811.3972602739725,732.2228989037759,"1p"
"test15.jpg",814.0273972602738,572.2289890377589,894.2465753424657,715.1218026796591,"3p"
"test15.jpg",895.5616438356163,553.3191230207065,963.9452054794519,682.2350791717417,"5pr"
"test15.jpg",965.2602739726027,529.6406820950061,1033.6438356164383,661.1875761266748,"7p"
"test15.jpg",1041.5342465753424,508.5931790499391,1105.972602739726,638.8246041412912,"4m"
"test15.jpg",1112.5479452054794,482.2838002436054,1174.3561643835617,611.1997563946408,"5m"
"test15.jpg",1175.6712328767123,458.605359317905,1237.4794520547946,590.1522533495737,"6m"
"test15.jpg",1242.7397260273972,440.1887941534714,1297.972602739726,569.1047503045068,"5s"
"test15.jpg",1297.972602739726,416.510353227771,1359.7808219178082,546.741778319123,"5s"
"test15.jpg",1358.4657534246574,396.7783191230207,1418.958904109589,530.9561510353228,"5sr"
"test15.jpg",1420.2739726027396,382.30816077953716,1468.931506849315,507.27771010962243,"6s"
"test15.jpg",1474.1917808219177,367.8380024360536,1525.4794520547944,486.23020706455543,"8s"
"test15.jpg",1526.794520547945,348.1059683313033,1576.767123287671,471.7600487210719,"9s"
"test15.jpg",1580.7123287671232,332.32034104750306,1630.6849315068491,453.34348355663826,"4m"
"test14.jpg",49.97260273972603,32.393422655298416,265.6438356164383,117.89890377588307,"hand_nan_1"
"test14.jpg",270.90410958904107,79.75030450669915,427.39726027397256,121.84531059683314,"round_1"
"test14.jpg",1187.5068493150684,625.6699147381242,1449.2054794520548,749.3239951278929,"team_pirates"
"test14.jpg",570.7397260273972,620.4080389768575,660.1643835616437,762.4786845310597,"pei"
"test14.jpg",670.6849315068492,611.1997563946408,748.2739726027396,732.222898903776,"pei"
"test14.jpg",745.6438356164383,578.3130328867236,829.8082191780821,712.4908647990256,"sha"
"test14.jpg",828.4931506849315,561.2119366626066,910.0273972602739,692.7588306942753,"nan"
"test14.jpg",907.3972602739725,532.2716199756395,984.9863013698629,665.1339829476249,"3m"
"test14.jpg",991.5616438356163,512.5395858708891,1049.4246575342465,640.1400730816077,"7m"
"test14.jpg",1054.6849315068494,494.1230207064556,1120.4383561643835,621.7235079171742,"8m"
"test14.jpg",1117.808219178082,466.4981729598051,1183.5616438356162,603.3069427527406,"9m"
"test14.jpg",1187.5068493150684,448.0816077953715,1253.2602739726026,579.6285018270402,"9s"
"test14.jpg",1251.945205479452,429.66504263093793,1312.4383561643835,561.2119366626066,"5p"
"test14.jpg",1368.986301369863,388.8855054811206,1426.849315068493,524.3788063337394,"8s"
"test14.jpg",1312.4383561643835,408.61753958587093,1367.6712328767123,538.848964677223,"6p"
"test14.jpg",1429.4794520547944,398.0937880633374,1482.0821917808219,500.700365408039,"3s"
"test14.jpg",1480.7671232876712,367.8380024360536,1541.2602739726028,490.1766138855055,"9p"
"test22.jpg",49.97260273972603,33.70889159561511,259.06849315068496,131.05359317904995,"hand_ton_1"
"test22.jpg",265.64383561643837,85.0121802679659,422.13698630136986,117.89890377588307,"round_0"
"test22.jpg",615.4520547945206,598.0450669914738,735.1232876712329,755.9013398294762,"3s"
"test22.jpg",733.8082191780821,579.6285018270403,799.5616438356163,725.6455542021926,"3m"
"test22.jpg",812.7123287671233,559.8964677222899,888.986301369863,701.9671132764921,"1p"
"test22.jpg",895.5616438356163,533.5870889159562,965.2602739726026,673.026796589525,"5p"
"test22.jpg",965.2602739726027,511.2241169305725,1033.6438356164383,653.2947624847748,"6p"
"test22.jpg",1034.958904109589,488.8611449451888,1096.7671232876712,636.1936662606578,"6p"
"test22.jpg",1104.6575342465753,473.0755176613886,1169.0958904109589,603.3069427527406,"7p"
"test22.jpg",1178.3013698630134,455.97442143727164,1240.1095890410957,589.3300852618758,"7p"
"test22.jpg",1241.4246575342465,438.8733252131547,1297.972602739726,567.7892813641901,"8p"
"test22.jpg",1308.4931506849314,423.0876979293545,1363.7260273972602,549.3727161997565,"9p"
"test22.jpg",1363.7260273972602,409.9330085261876,1413.6986301369861,528.3252131546894,"ton"
"test22.jpg",1416.3287671232877,394.1473812423874,1472.876712328767,512.5395858708893,"ton"
"test22.jpg",1483.3972602739725,383.62362971985385,1532.0547945205478,492.8075517661389,"haku"
"test22.jpg",1180.931506849315,620.4080389768575,1446.575342465753,742.7466504263093,"team_raiden"
"test20.jpg",1152,619.0925700365408,1459.7260273972602,753.7637028014616,"team_segasammy"
"test20.jpg",48.65753424657534,32.393422655298416,269.58904109589037,124.4762484774665,"hand_nan_4"
"test20.jpg",268.2739726027397,83.69671132764921,422.13698630136986,113.95249695493301,"round_0"
"test20.jpg",732.4931506849315,559.89646772229,841.6438356164383,702.4604141291109,"haku"
"test20.jpg",837.6986301369861,528.3252131546895,925.8082191780821,677.4665042630938,"haku"
"test20.jpg",927.1232876712328,507.27771010962243,994.1917808219177,651.979293544458,"1p"
"test20.jpg",990.2465753424657,484.91473812423874,1054.6849315068494,644.0864799025578,"3m"
"test20.jpg",1057.3150684931506,465.1827040194885,1129.6438356164383,607.2533495736907,"3m"
"test20.jpg",1130.958904109589,446.76613885505486,1190.1369863013697,584.890377588307,"pei"
"test20.jpg",1188.821917808219,428.34957369062124,1254.5753424657532,570.4202192448234,"9s"
"test20.jpg",1259.835616438356,405.98660170523755,1319.0136986301368,542.795371498173,"9s"
"test20.jpg",1315.0684931506848,394.1473812423874,1376.876712328767,523.0633373934227,"8s"
"test20.jpg",1374.2465753424656,371.7844092570037,1434.7397260273972,505.9622411693058,"8s"
"test18.jpg",49.97260273972603,35.02436053593179,274.8493150684931,131.05359317904993,"hand_nan_3"
"test18.jpg",264.32876712328766,83.69671132764921,424.7671232876712,119.21437271619976,"round_3"
"test18.jpg",603.6164383561644,617.7771010962241,683.8356164383562,754.5858708891595,"3p"
"test18.jpg",691.7260273972603,604.6224116930573,758.7945205479452,729.5919610231426,"nan"
"test18.jpg",769.3150684931506,570.4202192448234,849.5342465753424,701.9671132764921,"nan"
"test18.jpg",853.4794520547945,563.84287454324,917.917808219178,671.7113276492083,"2s"
"test18.jpg",920.5479452054794,532.2716199756395,988.931506849315,655.9257003654081,"5s"
"test18.jpg",996.8219178082192,508.5931790499391,1061.2602739726028,634.8781973203411,"6s"
"test18.jpg",1065.2054794520548,487.5456760048721,1130.958904109589,617.7771010962241,"6s"
"test18.jpg",1136.2191780821918,461.2362971985384,1195.3972602739725,599.3605359317905,"7s"
"test18.jpg",1201.972602739726,446.76613885505486,1261.1506849315067,576.9975639464069,"9s"
"test18.jpg",1262.4657534246576,430.98051157125457,1321.6438356164383,557.2655298416565,"6m"
"test18.jpg",1320.3287671232877,408.61753958587093,1379.5068493150684,541.4799025578563,"8m"
"test18.jpg",1383.4520547945206,396.7783191230207,1445.2602739726028,523.0633373934227,"hatsu"
"test18.jpg",1445.2602739726026,377.0462850182704,1497.86301369863,499.3848964677223,"pei"
"test18.jpg",1507.0684931506848,371.7844092570037,1550.4657534246574,486.23020706455543,"2m"
"test18.jpg",1190.1369863013697,620.4080389768575,1446.5753424657532,742.7466504263093,"team_pirates"
"test19.jpg",1179.6164383561643,620.4080389768575,1446.575342465753,742.7466504263093,"team_kadokawa"
"test19.jpg",51.28767123287671,32.393422655298416,264.32876712328766,121.84531059683314,"hand_nan_3"
"test19.jpg",274.8493150684931,82.38124238733252,416.8767123287671,117.89890377588307,"round_3"
"test19.jpg",566.7945205479451,596.7295980511572,668.0547945205478,746.6930572472595,"1p"
"test19.jpg",669.3698630136986,582.2594397076736,752.2191780821918,724.3300852618758,"3p"
"test19.jpg",752.2191780821918,558.5809987819732,825.8630136986301,686.1814859926918,"5p"
"test19.jpg",827.1780821917807,532.2716199756395,899.5068493150684,665.1339829476249,"6p"
"test19.jpg",906.0821917808219,505.96224116930574,974.4657534246575,645.4019488428746,"8p"
"test19.jpg",981.0410958904109,479.65286236297203,1042.849315068493,613.8306942752741,"2s"
"test19.jpg",1046.7945205479452,462.5517661388551,1109.9178082191781,600.6760048721072,"4s"
"test19.jpg",1107.2876712328766,445.45066991473817,1175.671232876712,576.9975639464069,"5s"
"test19.jpg",1179.6164383561643,424.40316686967117,1237.4794520547944,552.0036540803898,"6s"
"test19.jpg",1244.0547945205478,405.98660170523755,1301.917808219178,534.9025578562729,"7s"
"test19.jpg",1304.5479452054794,388.8855054811206,1359.7808219178082,512.5395858708891,"8m"
"test19.jpg",1413.6986301369861,362.57612667478685,1475.5068493150684,477.0219244823386,"2m"
"test19.jpg",1474.1917808219177,338.8976857490865,1532.0547945205478,458.605359317905,"4p"
"test21.jpg",51.28767123287671,32.393422655298416,259.0684931506849,121.84531059683314,"hand_nan_4"
"test21.jpg",268.2739726027397,87.64311814859927,416.8767123287671,115.2679658952497,"round_0"
"test21.jpg",1186.1917808219177,620.4080389768575,1446.575342465753,742.7466504263093,"team_pirates"
"test21.jpg",594.4109589041095,604.6224116930573,687.7808219178081,750.6394640682096,"3p"
"test21.jpg",691.7260273972599,575.6820950060902,778.5205479452052,727.4543239951279,"4p"
"test21.jpg",778.5205479452054,554.6345919610231,849.5342465753424,700.6516443361754,"5p"
"test21.jpg",850.8493150684931,530.9561510353228,920.5479452054793,680.9196102314252,"6p"
"test21.jpg",928.4383561643835,511.2241169305725,1004.7123287671233,657.2411693057247,"6s"
"test21.jpg",1009.972602739726,491.4920828258222,1071.7808219178082,636.1936662606578,"6s"
"test21.jpg",1075.7260273972602,473.0755176613886,1138.849315068493,609.8842874543241,"3m"
"test21.jpg",1141.4794520547944,453.34348355663826,1201.972602739726,594.0986601705238,"4m"
"test21.jpg",1213.808219178082,440.1887941534714,1274.3013698630136,575.6820950060902,"hatsu"
"test21.jpg",1279.5616438356165,420.4567600487211,1329.5342465753424,552.0036540803898,"sha"
"test21.jpg",1374.2465753424656,394.1473812423874,1445.2602739726026,517.8014616321559,"1s"
"test21.jpg",1453.1506849315067,375.73081607795376,1505.7534246575342,502.0158343483557,"2s"
"test23.jpg",48.65753424657534,33.70889159561511,252.4931506849315,115.26796589524972,"hand_ton_1"
"test23.jpg",268.2739726027397,81.06577344701584,419.5068493150685,116.5834348355664,"round_0"
"test23.jpg",545.7534246575342,626.9853836784409,653.5890410958904,763.7941534713764,"2m"
"test23.jpg",662.7945205479451,616.4616321559074,736.4383561643834,737.4847746650427,"3m"
"test23.jpg",739.0684931506847,573.0511571254568,817.9726027397259,715.121802679659,"4m"
"test23.jpg",823.2328767123287,544.1108404384897,891.6164383561643,690.127892813642,"5mr"
"test23.jpg",891.6164383561643,525.694275274056,962.6301369863013,662.5030450669915,"6m"
"test23.jpg",963.9452054794518,500.70036540803903,1034.9589041095887,646.7174177831913,"6m"
"test23.jpg",1038.9041095890411,482.2838002436054,1098.0821917808219,621.7235079171742,"7m"
"test23.jpg",1100.7123287671232,465.1827040194885,1163.835616438356,596.7295980511572,"8m"
"test23.jpg",1205.917808219178,432.29598051157126,1294.0273972602738,550.6881851400731,"4p"
"test23.jpg",1294.0273972602738,411.2484774665043,1353.2054794520545,534.9025578562729,"6p"
"test23.jpg",1359.7808219178082,384.93909866017054,1408.4383561643835,513.8550548112058,"7p"
"test23.jpg",1412.3835616438355,374.41534713763707,1461.0410958904108,494.1230207064556,"8p"
"test23.jpg",1468.931506849315,358.62971985383683,1522.849315068493,479.65286236297203,"8p"
"test23.jpg",1171.7260273972602,623.5322777101096,1453.1506849315065,748.5018270401949,"team_drivens"
"test25.jpg",51.28767123287671,41.601705237515226,256.43835616438355,124.4762484774665,"hand_ton_1"
"test25.jpg",264.32876712328766,88.95858708891596,423.45205479452056,120.52984165651645,"round_1"
